experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.480270,1.020648,18.414436,2648.432373,nan,0.378807,0.304504,4001970,110.36,10,False,False,ReLU,MAX_EPOCHS,42.73184586,44.06379318,54.40850067,2,1.031170,False,"[""48.77280426"", ""45.38483810"", ""42.73184586"", ""44.05083847"", ""43.78810120"", ""43.54210281"", ""44.56582642"", ""45.05519485"", ""46.13171005"", ""44.06379318""]",1,192,0,5,DB2WaveletV3AELG,eq_bcast,16,42.73184586,0.87614084
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,65.472343,1.168928,15.113097,2305.432617,nan,0.398175,0.352396,4001970,110.88,10,False,False,ReLU,MAX_EPOCHS,43.64866638,44.27983856,53.94195175,4,1.014460,False,"[""47.15530396"", ""45.90299606"", ""45.20191956"", ""45.00163269"", ""43.64866638"", ""43.93844986"", ""44.44076157"", ""43.77272415"", ""44.12099457"", ""44.27983856""]",1,192,0,5,DB2WaveletV3AELG,eq_bcast,16,43.64866638,0.92563641
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.553818,0.890027,16.547005,2424.931152,nan,0.332152,0.200488,4001970,111.28,10,False,False,ReLU,MAX_EPOCHS,43.25683594,44.20212936,53.74240875,8,1.021853,False,"[""47.33877945"", ""46.18623734"", ""45.17245483"", ""43.35699844"", ""43.88763809"", ""44.03826141"", ""43.45540619"", ""43.88479233"", ""43.25683594"", ""44.20212936""]",1,192,0,5,DB2WaveletV3AELG,eq_bcast,16,43.35699844,0.91588754
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.693558,0.885818,14.983561,2437.495117,nan,0.330174,0.197227,3505310,110.22,10,False,False,ReLU,MAX_EPOCHS,43.42189407,43.42189407,52.98665619,9,1.000000,False,"[""47.98287582"", ""44.88111877"", ""44.32014084"", ""43.83747101"", ""43.44826508"", ""44.00563812"", ""44.20135117"", ""44.59062958"", ""44.48035431"", ""43.42189407""]",1,96,0,3,DB2WaveletV3AELG,lt_bcast,16,43.44826508,0.90549523
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,66.134178,1.025615,18.829399,3199.233887,nan,0.378085,0.296710,3505310,110.84,10,False,False,ReLU,MAX_EPOCHS,44.14725494,44.29386139,53.57164764,2,1.003321,False,"[""48.92739868"", ""45.08739853"", ""44.14725494"", ""44.65032196"", ""44.26737213"", ""44.35242844"", ""44.25789261"", ""44.22568893"", ""44.66128922"", ""44.29386139""]",1,96,0,3,DB2WaveletV3AELG,lt_bcast,16,44.14725494,0.90230129
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,66.752525,1.203066,14.536648,2321.935059,nan,0.420649,0.377148,3505310,109.13,10,False,False,ReLU,MAX_EPOCHS,42.91679001,45.22274017,53.39270782,4,1.053731,False,"[""49.91923904"", ""45.30955887"", ""43.46378708"", ""43.77635574"", ""42.91679001"", ""44.34638214"", ""43.76016235"", ""44.02706146"", ""44.50791931"", ""45.22274017""]",1,96,0,3,DB2WaveletV3AELG,lt_bcast,16,42.91679001,0.85972444
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.828690,1.040743,14.523757,2263.057617,nan,0.361382,0.274762,3510450,110.06,10,False,False,ReLU,MAX_EPOCHS,42.77154922,43.39809418,53.56687164,3,1.014649,False,"[""46.65679169"", ""46.20391083"", ""45.24322128"", ""42.77154922"", ""45.19759369"", ""43.36300659"", ""43.60776520"", ""43.69960403"", ""43.43506241"", ""43.39809418""]",1,96,0,5,DB2WaveletV3AELG,lt_bcast,16,42.77154922,0.91672718
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,65.226677,0.967166,14.268661,2343.195068,nan,0.337836,0.238436,3510450,111.14,10,False,False,ReLU,MAX_EPOCHS,42.81903076,43.99730301,53.99260712,3,1.027517,False,"[""47.41092300"", ""44.79148483"", ""43.20249176"", ""42.81903076"", ""44.11498642"", ""43.89562988"", ""45.19659424"", ""45.01622391"", ""44.03628922"", ""43.99730301""]",1,96,0,5,DB2WaveletV3AELG,lt_bcast,16,42.81903076,0.90314696
wavelet_v3aelg_trendaelg_study_weather_r1,DB2_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB2WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,66.328117,0.961740,13.805347,2288.343750,nan,0.353562,0.227903,3510450,110.25,10,False,False,ReLU,MAX_EPOCHS,43.00622559,44.75753021,53.35655212,5,1.040722,False,"[""47.97658539"", ""46.17538452"", ""43.89041519"", ""43.30770493"", ""43.54325104"", ""43.00622559"", ""43.22583008"", ""43.82150650"", ""43.10531616"", ""44.75753021""]",1,96,0,5,DB2WaveletV3AELG,lt_bcast,16,42.96954093,0.89563566
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,66.318016,1.103794,14.702892,2411.434570,nan,0.384735,0.309259,3505310,109.57,10,False,False,ReLU,MAX_EPOCHS,43.24283981,45.09278107,53.08946991,8,1.042780,False,"[""47.37925720"", ""43.63324738"", ""44.25377274"", ""44.55283737"", ""44.09090805"", ""44.09102631"", ""43.95466232"", ""44.23376846"", ""43.24283981"", ""45.09278107""]",1,96,0,3,DB3WaveletV3AELG,eq_fcast,16,43.63324738,0.92093566
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,66.161514,1.054021,14.369485,2285.661133,nan,0.382819,0.285174,3505310,110.49,10,False,False,ReLU,MAX_EPOCHS,43.04869080,44.88392258,53.67797089,4,1.042632,False,"[""48.45115662"", ""44.48797226"", ""44.66819382"", ""43.56022644"", ""43.04869080"", ""44.19992447"", ""44.42605591"", ""44.39036560"", ""44.67562866"", ""44.88392258""]",1,96,0,3,DB3WaveletV3AELG,eq_fcast,16,43.04869080,0.88849666
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.430244,1.053451,13.921517,2282.662598,nan,0.364356,0.288909,3505310,109.93,10,False,False,ReLU,MAX_EPOCHS,43.35315323,43.35315323,53.71448517,9,1.000000,False,"[""48.14261627"", ""45.43614197"", ""43.54713440"", ""43.67214584"", ""43.70620728"", ""44.29085541"", ""43.50349808"", ""44.04603195"", ""44.81387711"", ""43.35315323""]",1,96,0,3,DB3WaveletV3AELG,eq_fcast,16,43.54713440,0.90454441
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.792717,0.909183,16.105474,2523.398438,nan,0.332780,0.205659,3510450,111.46,10,False,False,ReLU,MAX_EPOCHS,43.07648468,44.05221939,53.56475830,6,1.022651,False,"[""49.55525970"", ""46.57195663"", ""43.55630493"", ""43.26458740"", ""43.22997665"", ""44.61707306"", ""43.07648468"", ""43.86582947"", ""43.86758041"", ""44.05221939""]",1,96,0,5,DB3WaveletV3AELG,eq_fcast,16,42.99538506,0.86762506
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,64.968781,0.917837,14.185340,2276.165283,nan,0.338255,0.224645,3510450,110.74,10,False,False,ReLU,MAX_EPOCHS,43.59545898,44.33701706,53.88274384,5,1.017010,False,"[""46.68078995"", ""44.77984238"", ""44.20534515"", ""43.88377762"", ""43.86822128"", ""43.59545898"", ""44.04479599"", ""44.50003815"", ""43.70519638"", ""44.33701706""]",1,96,0,5,DB3WaveletV3AELG,eq_fcast,16,43.59545898,0.93390577
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,66.514992,0.973150,15.141511,2343.697510,nan,0.351212,0.227087,3510450,111.14,10,False,False,ReLU,MAX_EPOCHS,43.03535080,44.34568024,53.51987457,5,1.030448,False,"[""48.09165955"", ""44.90323639"", ""44.74632263"", ""44.92350006"", ""43.93933868"", ""43.03535080"", ""44.73879242"", ""44.78590012"", ""43.92579651"", ""44.34568024""]",1,96,0,5,DB3WaveletV3AELG,eq_fcast,16,43.03535080,0.89486101
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.589546,1.018685,16.088722,2440.094971,nan,0.360331,0.279746,3484830,110.39,10,False,False,ReLU,MAX_EPOCHS,42.83572006,44.16327667,53.64034271,2,1.030992,False,"[""46.72074127"", ""44.36791229"", ""42.83572006"", ""43.47544479"", ""44.14264679"", ""43.89593124"", ""46.56996536"", ""44.10577011"", ""44.51028442"", ""44.16327667""]",1,94,0,3,DB3WaveletV3AELG,lt_fcast,16,42.83572006,0.91684590
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,66.113243,1.091524,14.162813,2371.071045,nan,0.378262,0.304335,3484830,109.90,10,False,False,ReLU,MAX_EPOCHS,43.45475006,44.40438080,53.56287384,2,1.021853,False,"[""49.11909103"", ""45.82787704"", ""43.45475006"", ""43.78392029"", ""44.03928375"", ""45.02358246"", ""44.21588135"", ""44.28079224"", ""44.25410843"", ""44.40438080""]",1,94,0,3,DB3WaveletV3AELG,lt_fcast,16,43.45475006,0.88468148
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.373131,0.907055,14.422797,2240.675049,nan,0.334329,0.219998,3484830,111.69,10,False,False,ReLU,MAX_EPOCHS,43.79207611,44.46939087,53.78109360,4,1.015467,False,"[""49.63052750"", ""46.20082474"", ""44.52540970"", ""44.24906158"", ""43.79207611"", ""43.88091278"", ""44.87522125"", ""44.24026489"", ""43.88356018"", ""44.46939087""]",1,94,0,3,DB3WaveletV3AELG,lt_fcast,16,43.71597421,0.88082832
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,66.338287,0.913431,14.797160,2550.698242,nan,0.341880,0.218936,3489970,110.94,10,False,False,ReLU,MAX_EPOCHS,43.65938187,44.42891312,53.85406494,4,1.017626,False,"[""49.21009064"", ""45.83426285"", ""44.87576294"", ""43.75519180"", ""43.65938187"", ""43.81233597"", ""44.38119507"", ""44.67162704"", ""45.34918594"", ""44.42891312""]",1,94,0,5,DB3WaveletV3AELG,lt_fcast,16,43.52649954,0.88450354
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,67.575195,1.300947,15.353885,2671.285156,nan,0.441426,0.499496,3489970,110.23,10,False,False,ReLU,MAX_EPOCHS,43.36940384,44.23523331,53.48275757,2,1.019964,False,"[""48.65988541"", ""47.14489365"", ""43.36940384"", ""44.12667847"", ""43.58451462"", ""43.82555389"", ""43.80035019"", ""43.91445923"", ""44.18918610"", ""44.23523331""]",1,94,0,5,DB3WaveletV3AELG,lt_fcast,16,43.36940384,0.89127632
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.375504,1.286575,17.050011,2537.066162,nan,0.438176,0.483708,3489970,108.86,10,False,False,ReLU,MAX_EPOCHS,43.25197983,44.68066788,53.80564880,2,1.033032,False,"[""47.18936157"", ""44.31733704"", ""43.25197983"", ""43.37609863"", ""45.49170303"", ""44.37930679"", ""44.43085098"", ""44.46615601"", ""44.36757660"", ""44.68066788""]",1,94,0,5,DB3WaveletV3AELG,lt_fcast,16,43.25197983,0.91656209
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.523361,0.878042,14.267592,2206.955566,nan,0.339486,0.227947,3996830,111.58,10,False,False,ReLU,MAX_EPOCHS,43.52014542,44.35821915,53.09667587,4,1.019257,False,"[""45.70369339"", ""44.64180374"", ""44.17510605"", ""43.73064804"", ""43.52014542"", ""43.64887619"", ""45.60528946"", ""43.90446472"", ""43.53260422"", ""44.35821915""]",1,192,0,3,DB3WaveletV3AELG,eq_bcast,16,43.52014542,0.95222382
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,65.774788,0.950528,14.616266,2415.487793,nan,0.347928,0.274828,3996830,111.44,10,False,False,ReLU,MAX_EPOCHS,42.78920746,44.17726517,53.61313248,2,1.032439,False,"[""48.54914474"", ""43.97316360"", ""42.78920746"", ""43.59279251"", ""43.20584869"", ""44.76010132"", ""44.84979248"", ""44.50855637"", ""44.15542603"", ""44.17726517""]",1,192,0,3,DB3WaveletV3AELG,eq_bcast,16,42.78920746,0.88135863
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.932640,0.860274,14.382422,2408.460693,nan,0.327896,0.195879,3996830,112.64,10,False,False,ReLU,MAX_EPOCHS,43.21966934,44.38198471,53.41033936,3,1.026893,False,"[""47.19134140"", ""44.53520966"", ""44.04736328"", ""43.21966934"", ""43.60829544"", ""44.46287155"", ""44.08082199"", ""44.49507141"", ""44.61598969"", ""44.38198471""]",1,192,0,3,DB3WaveletV3AELG,eq_bcast,16,43.21966934,0.91583897
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.221954,1.111021,14.011045,2237.795166,nan,0.370706,0.337227,4001970,111.66,10,False,False,ReLU,MAX_EPOCHS,43.47479248,43.86461258,54.33034134,4,1.008967,False,"[""48.87100601"", ""45.74071503"", ""44.84766006"", ""43.72170258"", ""43.47479248"", ""44.28666687"", ""44.77220917"", ""44.33586884"", ""43.80956650"", ""43.86461258""]",1,192,0,5,DB3WaveletV3AELG,eq_bcast,16,43.47479248,0.88958252
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,65.803543,1.314697,15.445014,2069.574463,nan,0.427982,0.464103,4001970,110.48,10,False,False,ReLU,MAX_EPOCHS,43.70928574,44.72749329,53.82151031,4,1.023295,False,"[""46.23921204"", ""44.32723618"", ""44.66102982"", ""43.88888168"", ""43.70928574"", ""44.41238785"", ""44.48074722"", ""44.38950348"", ""44.11077118"", ""44.72749329""]",1,192,0,5,DB3WaveletV3AELG,eq_bcast,16,43.70928574,0.94528613
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,66.828308,0.969291,17.974718,2761.829590,nan,0.357683,0.219907,4001970,111.20,10,False,False,ReLU,MAX_EPOCHS,43.49104309,44.09059906,53.63144302,8,1.013786,False,"[""48.27785110"", ""45.34893799"", ""44.82625580"", ""44.28234863"", ""43.62314224"", ""44.87276459"", ""44.84450150"", ""44.43196487"", ""43.49104309"", ""44.09059906""]",1,192,0,5,DB3WaveletV3AELG,eq_bcast,16,43.62314224,0.90358500
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,66.318016,1.103794,14.702892,2411.434570,nan,0.384735,0.309259,3505310,110.21,10,False,False,ReLU,MAX_EPOCHS,43.24283981,45.09278107,53.08946991,8,1.042780,False,"[""47.37925720"", ""43.63324738"", ""44.25377274"", ""44.55283737"", ""44.09090805"", ""44.09102631"", ""43.95466232"", ""44.23376846"", ""43.24283981"", ""45.09278107""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,16,43.63324738,0.92093566
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,66.161514,1.054021,14.369485,2285.661133,nan,0.382819,0.285174,3505310,107.99,10,False,False,ReLU,MAX_EPOCHS,43.04869080,44.88392258,53.67797089,4,1.042632,False,"[""48.45115662"", ""44.48797226"", ""44.66819382"", ""43.56022644"", ""43.04869080"", ""44.19992447"", ""44.42605591"", ""44.39036560"", ""44.67562866"", ""44.88392258""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,16,43.04869080,0.88849666
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.430244,1.053451,13.921517,2282.662598,nan,0.364356,0.288909,3505310,119.74,10,False,False,ReLU,MAX_EPOCHS,43.35315323,43.35315323,53.71448517,9,1.000000,False,"[""48.14261627"", ""45.43614197"", ""43.54713440"", ""43.67214584"", ""43.70620728"", ""44.29085541"", ""43.50349808"", ""44.04603195"", ""44.81387711"", ""43.35315323""]",1,96,0,3,DB3WaveletV3AELG,lt_bcast,16,43.54713440,0.90454441
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.792717,0.909183,16.105474,2523.398438,nan,0.332780,0.205659,3510450,112.78,10,False,False,ReLU,MAX_EPOCHS,43.07648468,44.05221939,53.56475830,6,1.022651,False,"[""49.55525970"", ""46.57195663"", ""43.55630493"", ""43.26458740"", ""43.22997665"", ""44.61707306"", ""43.07648468"", ""43.86582947"", ""43.86758041"", ""44.05221939""]",1,96,0,5,DB3WaveletV3AELG,lt_bcast,16,42.99538506,0.86762506
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,64.968781,0.917837,14.185340,2276.165283,nan,0.338255,0.224645,3510450,113.24,10,False,False,ReLU,MAX_EPOCHS,43.59545898,44.33701706,53.88274384,5,1.017010,False,"[""46.68078995"", ""44.77984238"", ""44.20534515"", ""43.88377762"", ""43.86822128"", ""43.59545898"", ""44.04479599"", ""44.50003815"", ""43.70519638"", ""44.33701706""]",1,96,0,5,DB3WaveletV3AELG,lt_bcast,16,43.59545898,0.93390577
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,66.514992,0.973150,15.141511,2343.697510,nan,0.351212,0.227087,3510450,112.77,10,False,False,ReLU,MAX_EPOCHS,43.03535080,44.34568024,53.51987457,5,1.030448,False,"[""48.09165955"", ""44.90323639"", ""44.74632263"", ""44.92350006"", ""43.93933868"", ""43.03535080"", ""44.73879242"", ""44.78590012"", ""43.92579651"", ""44.34568024""]",1,96,0,5,DB3WaveletV3AELG,lt_bcast,16,43.03535080,0.89486101
wavelet_v3aelg_trendaelg_study_weather_r1,DB4_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,66.150551,1.102145,13.141403,2096.543457,nan,0.378066,0.329726,3505310,113.70,10,False,False,ReLU,MAX_EPOCHS,43.20762634,44.19604111,53.02525330,3,1.022876,False,"[""47.52843857"", ""44.11122894"", ""44.80496979"", ""43.20762634"", ""43.67880630"", ""43.58619308"", ""44.65446854"", ""44.05729294"", ""44.00860214"", ""44.19604111""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,16,43.20762634,0.90908996
wavelet_v3aelg_trendaelg_study_weather_r1,DB4_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,65.808868,0.962029,14.710742,2563.771729,nan,0.344664,0.236002,3505310,115.72,10,False,False,ReLU,MAX_EPOCHS,43.76081848,44.54515076,54.08679199,5,1.017923,False,"[""48.59659958"", ""45.06659698"", ""44.38692474"", ""44.17097473"", ""43.78709412"", ""43.76081848"", ""44.36877441"", ""44.14509964"", ""44.76580811"", ""44.54515076""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,16,43.71189750,0.89948469
wavelet_v3aelg_trendaelg_study_weather_r1,DB4_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.940437,1.192152,15.361831,2329.238281,nan,0.400576,0.362652,3505310,112.15,10,False,False,ReLU,MAX_EPOCHS,43.45858765,43.83452988,53.64328003,2,1.008651,False,"[""49.78704071"", ""44.56773376"", ""43.45858765"", ""43.47856522"", ""44.11182404"", ""43.99396896"", ""44.13452911"", ""43.76619720"", ""43.64705276"", ""43.83452988""]",1,96,0,3,DB4WaveletV3AELG,eq_fcast,16,43.41655972,0.87204540
wavelet_v3aelg_trendaelg_study_weather_r1,DB4_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,66.814629,0.935135,15.509812,2744.906250,nan,0.363140,0.260391,3510450,114.10,10,False,False,ReLU,MAX_EPOCHS,42.93459702,44.20967484,53.47336578,3,1.029698,False,"[""47.26708221"", ""44.93195343"", ""44.32984924"", ""42.93459702"", ""45.21445847"", ""44.39123154"", ""43.93890381"", ""44.04690933"", ""44.13257980"", ""44.20967484""]",1,96,0,5,DB4WaveletV3AELG,eq_fcast,16,42.93459702,0.90834033
wavelet_v3aelg_trendaelg_study_weather_r1,DB4_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,65.829666,1.029064,14.632461,2426.332275,nan,0.356235,0.264172,3510450,113.18,10,False,False,ReLU,MAX_EPOCHS,43.50880432,43.87791824,54.09417725,3,1.008484,False,"[""47.38339996"", ""44.71989059"", ""45.33922958"", ""43.50880432"", ""44.26966858"", ""44.14065170"", ""44.85940170"", ""44.35754395"", ""44.65222931"", ""43.87791824""]",1,96,0,5,DB4WaveletV3AELG,eq_fcast,16,43.50880432,0.91822884
wavelet_v3aelg_trendaelg_study_weather_r1,DB4_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.731171,0.877398,14.552028,2468.923584,nan,0.337610,0.220755,3510450,114.84,10,False,False,ReLU,MAX_EPOCHS,43.21653748,44.03289795,53.48223877,5,1.018890,False,"[""47.18663788"", ""45.43924332"", ""45.11436844"", ""43.62216187"", ""43.48820496"", ""43.21653748"", ""43.48823166"", ""43.99061203"", ""43.80979156"", ""44.03289795""]",1,96,0,5,DB4WaveletV3AELG,eq_fcast,16,43.21653748,0.91586388
